===== MAG =====,,,,,,,,,,,,,
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2/26/2019 21:40,5.93,9.32,498.85,-1.32,-11.97,25348.7,24797.6,24790.9,-572.9,-5257.1,    nan,      nan,   nan
2/26/2019 21:41,6.89,9.34,498.69,-1.16,-9.61,25472.3,25114.7,25109.6,-508.4,-4253.2,    nan,      nan,   nan
2/26/2019 21:41,7.84,9.36,498.53,-1,-7.24,25609.3,25405,25401.1,-444.9,-3228.2,    nan,      nan,   nan
2/26/2019 21:41,8.8,9.38,498.39,-0.85,-4.86,25760.3,25667.5,25664.7,-382.6,-2184.3,    nan,      nan,   nan
2/26/2019 21:41,9.75,9.4,498.26,-0.71,-2.48,25926,25901.6,25899.6,-321.5,-1124,    nan,      nan,   nan
2/26/2019 21:42,10.7,9.42,498.14,-0.57,-0.11,26106.7,26106.7,26105.4,-261.8,-49.4,    nan,      nan,   nan
2/26/2019 21:42,11.66,9.45,498.04,-0.44,2.26,26302.9,26282.4,26281.7,-203.4,1036.9,    nan,      nan,   nan
2/26/2019 21:42,12.61,9.47,497.94,-0.32,4.61,26514.5,26428.6,26428.2,-146.6,2132.6,    nan,      nan,   nan
2/26/2019 21:42,13.57,9.49,497.86,-0.2,6.95,26741.5,26545,26544.9,-91.3,3235.3,    nan,      nan,   nan
2/26/2019 21:43,14.52,9.52,497.79,-0.08,9.26,26983.6,26631.8,26631.8,-37.6,4342.7,    nan,      nan,   nan
2/26/2019 21:43,15.48,9.54,497.74,0.03,11.55,27240.5,26689.2,26689.2,14.4,5452.5,    nan,      nan,   nan
2/26/2019 21:43,16.43,9.57,497.69,0.14,13.8,27511.6,26717.4,26717.3,64.6,6562.5,    nan,      nan,   nan
2/26/2019 21:43,17.38,9.6,497.66,0.24,16.02,27796.2,26716.9,26716.6,113.1,7670.5,    nan,      nan,   nan
2/26/2019 21:44,18.34,9.63,497.63,0.34,18.2,28093.5,26688.1,26687.7,159.6,8774.4,    nan,      nan,   nan
2/26/2019 21:44,19.29,9.66,497.62,0.44,20.34,28402.8,26631.9,26631.1,204.3,9872.1,    nan,      nan,   nan
2/26/2019 21:44,20.25,9.69,497.62,0.53,22.44,28722.9,26548.9,26547.7,247.1,10961.8,    nan,      nan,   nan
2/26/2019 21:44,21.2,9.72,497.63,0.62,24.49,29052.9,26439.9,26438.3,287.9,12041.7,    nan,      nan,   nan
2/26/2019 21:45,22.15,9.75,497.66,0.71,26.49,29391.7,26305.9,26303.9,326.6,13109.9,15.7,83.15,22.13
2/26/2019 21:45,23.11,9.78,497.69,0.8,28.45,29738.1,26147.8,26145.3,363.4,14165,16.74,83.21,22.13
2/26/2019 21:45,24.06,9.82,497.73,0.88,30.35,30091.1,25966.8,25963.7,398.1,15205.3,17.8,83.27,22.14
2/26/2019 21:45,25.01,9.86,497.78,0.96,32.21,30449.6,25763.9,25760.3,430.7,16229.6,18.87,83.33,22.15
2/26/2019 21:46,25.97,9.89,497.85,1.03,34.01,30812.3,25540.2,25536,461.3,17236.6,19.95,83.41,22.16
2/26/2019 21:46,26.92,9.93,497.92,1.11,35.77,31178.3,25296.9,25292.2,489.8,18225.1,21.03,83.48,22.17
2/26/2019 21:46,27.87,9.98,498,1.18,37.48,31546.5,25035.3,25030,516.3,19194.1,22.13,83.57,22.18
2/26/2019 21:46,28.82,10.02,498.1,1.25,39.13,31915.8,24756.6,24750.7,540.8,20142.7,23.23,83.65,22.19
2/26/2019 21:47,29.77,10.07,498.2,1.32,40.74,32285.3,24461.9,24455.5,563.2,21070.2,24.33,83.75,22.2
2/26/2019 21:47,30.73,10.11,498.31,1.38,42.3,32654.1,24152.6,24145.6,583.8,21975.9,25.44,83.85,22.21
2/26/2019 21:47,31.68,10.16,498.43,1.45,43.81,33021.4,23829.9,23822.3,602.4,22859.3,26.55,83.96,22.22
2/26/2019 21:47,32.63,10.22,498.56,1.51,45.27,33386.3,23494.9,23486.7,619.1,23719.9,27.66,84.08,22.23
2/26/2019 21:48,33.58,10.27,498.69,1.57,46.69,33748.1,23148.9,23140.2,634,24557.4,28.76,84.21,22.25
2/26/2019 21:48,34.53,10.33,498.84,1.63,48.06,34106.3,22793,22783.8,647.2,25371.6,29.87,84.34,22.26
2/26/2019 21:48,35.48,10.39,498.99,1.68,49.39,34460.1,22428.4,22418.7,658.7,26162.3,30.98,84.49,22.27
2/26/2019 21:48,36.43,10.45,499.15,1.74,50.68,34809.1,22056.1,22046,668.7,26929.6,32.08,84.64,22.29
2/26/2019 21:49,37.38,10.52,499.32,1.79,51.93,35152.9,21677.3,21666.7,677.1,27673.5,33.18,84.8,22.3
2/26/2019 21:49,38.33,10.58,499.49,1.84,53.13,35491,21292.9,21281.9,684.2,28394.1,34.28,84.97,22.32
2/26/2019 21:49,39.28,10.66,499.67,1.89,54.3,35823.1,20903.9,20892.5,690,29091.6,35.38,85.16,22.33
2/26/2019 21:49,40.23,10.73,499.85,1.94,55.43,36149,20511.2,20499.4,694.7,29766.4,36.47,85.35,22.35
2/26/2019 21:50,41.18,10.81,500.05,1.99,56.52,36468.4,20115.7,20103.6,698.3,30418.8,37.55,85.55,22.37
2/26/2019 21:50,42.13,10.9,500.24,2.04,57.58,36781.2,19718.3,19705.8,700.9,31049.1,38.64,85.77,22.39
2/26/2019 21:50,43.07,10.99,500.45,2.08,58.61,37087.3,19319.5,19306.7,702.8,31657.9,39.71,85.99,22.41
2/26/2019 21:50,44.02,11.08,500.65,2.13,59.6,37386.6,18920.3,18907.2,704,32245.6,40.79,86.23,22.43
2/26/2019 21:51,44.97,11.18,500.87,2.18,60.56,37679.1,18521.1,18507.7,704.7,32812.9,41.85,86.48,22.45
2/26/2019 21:51,45.92,11.28,501.08,2.23,61.49,37964.9,18122.6,18108.9,705.1,33360.2,42.92,86.74,22.47
2/26/2019 21:51,46.86,11.39,501.3,2.28,62.39,38243.9,17725.3,17711.3,705.1,33888.2,43.97,87.02,22.49
2/26/2019 21:51,47.81,11.51,501.53,2.33,63.26,38516.3,17329.7,17315.4,705.1,34397.5,45.02,87.31,22.51
2/26/2019 21:52,48.75,11.63,501.76,2.39,64.11,38782.3,16936.2,16921.5,705.1,34888.8,46.07,87.62,22.54
2/26/2019 21:52,49.7,11.76,501.99,2.44,64.93,39041.9,16545.1,16530.1,705.3,35362.8,47.11,87.94,22.56
2/26/2019 21:52,50.64,11.9,502.22,2.5,65.72,39295.4,16156.9,16141.4,705.9,35820.1,48.14,88.27,22.59
2/26/2019 21:52,51.59,12.04,502.46,2.57,66.49,39542.9,15771.6,15755.7,706.9,36261.5,49.17,88.63,22.62
2/26/2019 21:53,52.53,12.2,502.7,2.64,67.24,39784.7,15389.5,15373.2,708.5,36687.6,50.19,89,22.65
2/26/2019 21:53,53.47,12.36,502.94,2.71,67.97,40020.9,15010.8,14994,710.9,37099.2,51.2,89.39,22.68
2/26/2019 21:53,54.41,12.54,503.18,2.8,68.68,40252,14635.6,14618.2,714.1,37496.9,52.21,89.8,22.71
2/26/2019 21:53,55.36,12.72,503.42,2.89,69.37,40477.9,14263.9,14245.8,718.3,37881.5,53.21,90.24,22.74
2/26/2019 21:54,56.3,12.92,503.67,2.98,70.04,40699.1,13895.7,13876.8,723.6,38253.5,54.21,90.7,22.78
2/26/2019 21:54,57.24,13.13,503.91,3.09,70.69,40915.8,13531,13511.3,730.1,38613.7,55.2,91.18,22.81
2/26/2019 21:54,58.18,13.35,504.16,3.21,71.32,41128.2,13169.7,13149,737.9,38962.7,56.18,91.69,22.85
2/26/2019 21:54,59.11,13.59,504.41,3.34,71.94,41336.6,12811.7,12789.9,747.1,39301.1,57.16,92.22,22.89
2/26/2019 21:55,60.05,13.85,504.65,3.49,72.55,41541.2,12456.8,12433.8,757.8,39629.5,58.13,92.79,22.93
2/26/2019 21:55,60.99,14.13,504.9,3.65,73.14,41742.2,12104.9,12080.4,770,39948.5,59.09,93.4,22.98
2/26/2019 21:55,61.92,14.42,505.14,3.82,73.72,41939.9,11755.7,11729.5,783.8,40258.6,60.05,94.04,23.02
2/26/2019 21:55,62.86,14.74,505.39,4.02,74.29,42134.4,11409,11380.9,799.3,40560.3,61,94.72,23.07
2/26/2019 21:56,63.79,15.08,505.63,4.23,74.85,42325.9,11064.4,11034.2,816.4,40854.2,61.94,95.44,23.13
2/26/2019 21:56,64.72,15.45,505.87,4.47,75.39,42514.6,10721.7,10689.1,835.3,41140.5,62.88,96.22,23.18
2/26/2019 21:56,65.65,15.86,506.11,4.73,75.93,42700.7,10380.6,10345.3,855.8,41419.7,63.81,97.04,23.24
2/26/2019 21:56,66.58,16.29,506.35,5.02,76.46,42884.2,10040.7,10002.2,878.1,41692.2,64.73,97.93,23.3
2/26/2019 21:57,67.51,16.77,506.58,5.34,76.98,43065.2,9701.7,9659.6,902.1,41958.2,65.64,98.88,23.37
2/26/2019 21:57,68.43,17.29,506.81,5.69,77.5,43243.8,9363.1,9317,927.7,42218,66.54,99.89,23.44
2/26/2019 21:57,69.35,17.85,507.04,6.07,78,43420.1,9024.7,8974.1,954.9,42471.9,67.43,100.99,23.52
2/26/2019 21:57,70.27,18.48,507.27,6.5,78.51,43594,8686.1,8630.2,983.8,42719.9,68.32,102.18,23.6
2/26/2019 21:58,71.19,19.17,507.49,6.98,79.01,43765.6,8346.8,8285,1014.2,42962.3,69.19,103.46,23.69
2/26/2019 21:58,72.1,19.93,507.71,7.51,79.5,43934.7,8006.6,7938,1046,43199,70.05,104.85,23.79
2/26/2019 21:58,73.01,20.78,507.93,8.09,79.99,44101.4,7665.1,7588.7,1079.3,43430.2,70.89,106.37,23.89
2/26/2019 21:58,73.92,21.72,508.14,8.75,80.48,44265.5,7321.9,7236.7,1113.8,43655.8,71.72,108.02,0.01
2/26/2019 21:59,74.81,22.79,508.35,9.48,80.97,44427,6976.7,6881.3,1149.6,43875.8,72.54,109.82,0.13
2/26/2019 21:59,75.71,23.99,508.55,10.31,81.45,44585.6,6629.2,6522.2,1186.5,44090,73.33,111.8,0.27
2/26/2019 21:59,76.59,25.35,508.75,11.24,81.93,44741.2,6279.2,6158.7,1224.4,44298.3,74.11,113.96,0.42
2/26/2019 21:59,77.47,26.91,508.95,12.31,82.41,44893.6,5926.4,5790.3,1263.1,44500.7,74.85,116.35,0.58
2/26/2019 22:00,78.33,28.71,509.14,13.52,82.9,45042.5,5570.7,5416.3,1302.4,44696.7,75.57,118.97,0.76
2/26/2019 22:00,79.18,30.8,509.32,14.92,83.38,45187.8,5211.9,5036.2,1341.9,44886.2,76.26,121.87,0.96
2/26/2019 22:00,80.02,33.25,509.51,16.54,83.86,45329.2,4850,4649.3,1381,45069,76.91,125.06,1.17
2/26/2019 22:00,80.83,36.14,509.68,18.44,84.34,45466.4,4485.2,4254.9,1418.7,45244.6,77.52,128.57,1.41
2/26/2019 22:01,81.61,39.59,509.85,20.67,84.82,45599,4117.6,3852.5,1453.6,45412.7,78.07,132.42,1.67
2/26/2019 22:01,82.35,43.73,510.02,23.31,85.3,45726.8,3747.9,3442.1,1482.8,45572.9,78.57,136.63,1.96
2/26/2019 22:01,83.05,48.75,510.18,26.41,85.78,45849.4,3376.9,3024.5,1502,45724.9,79.01,141.2,2.27
2/26/2019 22:01,83.68,54.83,510.33,30.02,86.25,45966.5,3006.1,2602.7,1504.2,45868.1,79.37,146.11,2.6
2/26/2019 22:02,84.22,62.15,510.48,34.09,86.72,46077.6,2638.2,2184.7,1478.9,46002,79.64,151.33,2.95
2/26/2019 22:02,84.65,70.82,510.62,38.34,87.17,46182.5,2277.5,1786.3,1412.8,46126.3,79.83,156.8,3.32
2/26/2019 22:02,84.94,80.74,510.76,42.04,87.61,46280.6,1931.9,1434.8,1293.8,46240.2,79.93,162.43,3.7
2/26/2019 22:02,85.06,91.47,510.89,43.79,88,46371.5,1616.2,1166.7,1118.4,46343.3,79.93,168.12,4.08
2/26/2019 22:03,85,102.34,511.02,41.51,88.33,46454.8,1357.1,1016.2,899.5,46435,79.83,173.77,4.46
2/26/2019 22:03,84.76,112.58,511.14,33.56,88.52,46530.1,1199.5,999.5,663.1,46514.7,79.64,179.26,4.83
2/26/2019 22:03,84.38,121.68,511.26,21.47,88.53,46596.9,1191.7,1109,436.2,46581.6,79.36,-175.48,5.19
2/26/2019 22:03,83.87,129.45,511.36,10.12,88.35,46654.6,1342.9,1322,235.9,46635.3,78.99,-170.52,5.52
2/26/2019 22:04,83.27,135.91,511.47,2.43,88.02,46702.8,1614.2,1612.8,68.5,46674.9,78.55,-165.91,5.83
2/26/2019 22:04,82.59,141.25,511.56,-1.95,87.6,46741.1,1960.9,1959.7,-66.8,46699.9,78.04,-161.66,6.12
2/26/2019 22:04,81.86,145.66,511.65,-4.24,87.12,46768.7,2353.4,2346.9,-173.9,46709.5,77.47,-157.77,6.38
2/26/2019 22:04,81.09,149.32,511.74,-5.32,86.6,46785.4,2775.2,2763.3,-257.5,46703,76.84,-154.23,6.62
2/26/2019 22:05,80.29,152.38,511.82,-5.74,86.06,46790.5,3217.4,3201.3,-321.6,46679.8,76.17,-151.01,6.84
2/26/2019 22:05,79.46,154.96,511.89,-5.78,85.5,46783.6,3674.5,3655.9,-369.9,46639,75.47,-148.09,7.04
2/26/2019 22:05,78.62,157.16,511.96,-5.61,84.92,46764,4143.2,4123.4,-405.2,46580.1,74.72,-145.45,7.22
2/26/2019 22:05,77.76,159.05,512.02,-5.33,84.32,46731.4,4621.2,4601.2,-429.7,46502.4,73.95,-143.06,7.38
2/26/2019 22:06,76.89,160.68,512.08,-5,83.72,46685.3,5106.7,5087.3,-445.1,46405.2,73.16,-140.89,7.53
2/26/2019 22:06,76,162.11,512.13,-4.64,83.1,46625.1,5598.4,5580.1,-452.9,46287.8,72.34,-138.91,7.67
2/26/2019 22:06,75.12,163.36,512.18,-4.27,82.48,46550.6,6095.2,6078.2,-454.1,46149.8,71.5,-137.12,7.79
2/26/2019 22:06,74.22,164.46,512.22,-3.91,81.84,46461.1,6595.8,6580.5,-449.8,45990.5,70.65,-135.48,7.91
2/26/2019 22:07,73.32,165.45,512.26,-3.56,81.19,46356.4,7099.5,7085.8,-440.6,45809.6,69.78,-133.98,8.01
2/26/2019 22:07,72.41,166.32,512.29,-3.22,80.53,46236.2,7605,7593,-427.2,45606.5,68.9,-132.61,8.11
2/26/2019 22:07,71.5,167.11,512.31,-2.9,79.87,46100.1,8111.6,8101.2,-410.1,45380.9,68,-131.35,8.19
2/26/2019 22:07,70.59,167.82,512.33,-2.59,79.19,45948,8618.1,8609.3,-389.7,45132.5,67.1,-130.19,8.28
2/26/2019 22:08,69.67,168.47,512.35,-2.3,78.5,45779.6,9123.7,9116.3,-366.4,44861.2,66.2,-129.12,8.35
2/26/2019 22:08,68.75,169.05,512.36,-2.03,77.81,45594.8,9627.2,9621.2,-340.6,44566.9,65.28,-128.13,8.42
2/26/2019 22:08,67.83,169.59,512.37,-1.77,77.11,45393.7,10127.8,10123,-312.3,44249.4,64.36,-127.22,8.49
2/26/2019 22:08,66.9,170.08,512.37,-1.52,76.4,45176.1,10624.4,10620.7,-282,43909,63.44,-126.37,8.55
2/26/2019 22:09,65.98,170.53,512.37,-1.29,75.68,44942.2,11116.1,11113.2,-249.7,43545.8,62.51,-125.59,8.6
2/26/2019 22:09,65.05,170.94,512.37,-1.07,74.95,44692.2,11601.8,11599.8,-215.7,43160,61.58,-124.86,8.66
2/26/2019 22:09,64.12,171.32,512.36,-0.85,74.22,44426.2,12080.6,12079.3,-180,42752.2,60.65,-124.18,8.7
2/26/2019 22:09,63.19,171.67,512.35,-0.65,73.48,44144.7,12551.7,12550.9,-142.7,42322.7,59.72,-123.54,8.75
2/26/2019 22:10,62.26,172,512.34,-0.46,72.73,43847.9,13014.1,13013.7,-103.9,41872.1,58.79,-122.95,8.8
2/26/2019 22:10,61.32,172.3,512.32,-0.27,71.98,43536.4,13467,13466.9,-63.7,41401.2,57.85,-122.4,8.84
2/26/2019 22:10,60.39,172.58,512.3,-0.09,71.22,43210.6,13909.7,13909.7,-22,40910.6,56.92,-121.88,8.87
2/26/2019 22:10,59.46,172.84,512.28,0.08,70.46,42871.3,14341.4,14341.4,21.1,40401.3,55.99,-121.39,8.91
2/26/2019 22:11,58.52,173.09,512.25,0.25,69.69,42518.9,14761.5,14761.4,65.5,39874.2,55.06,-120.93,8.95
2/26/2019 22:11,57.58,173.32,512.22,0.42,68.91,42154.3,15169.5,15169.1,111.4,39330.3,54.14,-120.51,8.98
2/26/2019 22:11,56.65,173.53,512.19,0.58,68.13,41778.2,15564.8,15564,158.8,38770.6,53.21,-120.1,9.01
2/26/2019 22:11,55.71,173.73,512.16,0.75,67.34,41391.5,15947.2,15945.8,207.7,38196.2,52.29,-119.72,9.04
2/26/2019 22:12,54.77,173.92,512.13,0.91,66.55,40995.1,16316.2,16314.2,258,37608.2,51.38,-119.37,9.07
2/26/2019 22:12,53.83,174.1,512.1,1.07,65.75,40589.8,16671.8,16668.9,309.9,37007.8,50.46,-119.03,9.09
2/26/2019 22:12,52.89,174.27,512.06,1.22,64.95,40176.5,17013.8,17009.9,363.4,36396.2,49.56,-118.71,9.12
2/26/2019 22:12,51.95,174.42,512.03,1.38,64.14,39756.3,17342.2,17337.1,418.6,35774.5,48.65,-118.41,9.14
2/26/2019 22:13,51.01,174.57,511.99,1.54,63.32,39330.2,17657,17650.6,475.4,35143.9,47.75,-118.12,9.17
2/26/2019 22:13,50.07,174.71,511.95,1.7,62.51,38899,17958.5,17950.6,533.8,34505.5,46.86,-117.85,9.19
2/26/2019 22:13,49.12,174.84,511.92,1.87,61.68,38463.9,18247,18237.3,594,33860.3,45.97,-117.6,9.21
2/26/2019 22:13,48.18,174.97,511.88,2.03,60.85,38025.8,18522.7,18511.1,655.9,33209.5,45.09,-117.35,9.23
2/26/2019 22:14,47.24,175.09,511.84,2.2,60.01,37585.7,18786.1,18772.3,719.5,32554,44.21,-117.12,9.25
2/26/2019 22:14,46.3,175.2,511.81,2.36,59.17,37144.5,19037.6,19021.4,784.9,31894.8,43.34,-116.9,9.27
2/26/2019 22:14,45.35,175.31,511.78,2.53,58.32,36703.1,19277.8,19259,851.9,31232.8,42.47,-116.69,9.29
2/26/2019 22:14,44.41,175.41,511.74,2.7,57.46,36262.6,19507.3,19485.6,920.5,30568.7,41.61,-116.49,9.3
2/26/2019 22:15,43.46,175.5,511.71,2.88,56.59,35823.8,19726.8,19701.9,990.8,29903.2,40.76,-116.3,9.32
2/26/2019 22:15,42.52,175.59,511.68,3.06,55.71,35387.6,19936.8,19908.5,1062.6,29237,39.91,-116.11,9.34
2/26/2019 22:15,41.57,175.68,511.66,3.23,54.82,34954.7,20138.2,20106.1,1136,28570.7,39.07,-115.94,9.35
2/26/2019 22:15,40.63,175.76,511.63,3.41,53.92,34525.9,20331.6,20295.5,1210.7,27904.6,38.24,-115.77,9.37
2/26/2019 22:16,39.68,175.84,511.61,3.6,53.01,34102.1,20517.7,20477.3,1286.7,27239.2,37.42,-115.6,9.38
2/26/2019 22:16,38.74,175.91,511.59,3.78,52.09,33683.9,20697.4,20652.4,1364,26574.8,36.6,-115.44,9.4
2/26/2019 22:16,37.79,175.98,511.57,3.96,51.15,33271.9,20871.3,20821.4,1442.4,25911.5,35.79,-115.29,9.41
2/26/2019 22:16,36.85,176.05,511.56,4.15,50.2,32866.8,21040.2,20985.1,1521.7,25249.5,34.98,-115.13,9.43
2/26/2019 22:17,35.9,176.11,511.55,4.33,49.23,32469.2,21204.9,21144.3,1602,24588.7,34.19,-114.99,9.44
2/26/2019 22:17,34.95,176.17,511.55,4.52,48.24,32079.7,21365.8,21299.5,1683,23929.2,33.4,-114.84,9.45
2/26/2019 22:17,34,176.23,511.54,4.7,47.23,31698.7,21523.9,21451.4,1764.6,23270.9,32.62,-114.7,9.47
2/26/2019 22:17,33.06,176.28,511.55,4.89,46.21,31326.8,21679.6,21600.8,1846.8,22613.4,31.84,-114.56,9.48
2/26/2019 22:18,32.11,176.34,511.55,5.07,45.16,30964.5,21833.5,21748.1,1929.2,21956.7,31.08,-114.42,9.49
2/26/2019 22:18,31.16,176.39,511.56,5.25,44.09,30612,21986.3,21894,2012,21300.3,30.32,-114.28,9.51
2/26/2019 22:18,30.21,176.44,511.58,5.43,43,30270,22138.4,22039,2094.8,20643.8,29.58,-114.15,9.52
2/26/2019 22:18,29.27,176.48,511.6,5.61,41.88,29938.8,22290.2,22183.6,2177.6,19986.9,28.84,-114.01,9.53
2/26/2019 22:19,28.32,176.53,511.63,5.78,40.74,29618.7,22442.2,22328.1,2260.2,19329.1,28.11,-113.88,9.55
2/26/2019 22:19,27.37,176.57,511.66,5.95,39.57,29310.2,22594.8,22473.1,2342.6,18669.8,27.39,-113.74,9.56
2/26/2019 22:19,26.42,176.61,511.7,6.12,38.37,29013.5,22748.2,22618.7,2424.6,18008.4,26.68,-113.61,9.57
2/26/2019 22:19,25.47,176.65,511.75,6.28,37.14,28729.2,22902.8,22765.2,2506.1,17344.4,25.99,-113.47,9.59
2/26/2019 22:20,24.52,176.68,511.8,6.44,35.88,28457.4,23058.5,22913,2587,16677.2,25.3,-113.33,9.6
2/26/2019 22:20,23.57,176.72,511.85,6.6,34.58,28198.7,23215.8,23062,2667.2,16006.1,24.63,-113.2,9.61
2/26/2019 22:20,22.62,176.75,511.92,6.75,33.26,27953.3,23374.4,23212.5,2746.7,15330.5,23.97,-113.06,9.63
2/26/2019 22:20,21.67,176.79,511.99,6.9,31.9,27721.6,23534.6,23364.4,2825.4,14649.6,23.32,-112.92,9.64
2/26/2019 22:21,20.73,176.82,512.06,7.04,30.51,27504.1,23696.2,23517.7,2903.1,13962.8,22.69,-112.78,9.65
2/26/2019 22:21,19.78,176.85,512.15,7.17,29.08,27300.9,23859.2,23672.4,2979.9,13269.5,22.07,-112.64,9.67
2/26/2019 22:21,18.83,176.88,512.24,7.31,27.62,27112.7,24023.3,23828.2,3055.8,12568.9,21.48,-112.49,9.68
2/26/2019 22:21,17.88,176.91,512.33,7.44,26.12,26939.6,24188.3,23984.9,3130.5,11860.5,20.9,-112.35,9.69
2/26/2019 22:22,16.93,176.93,512.44,7.56,24.59,26782.3,24353.9,24142.2,3204.3,11143.5,20.34,-112.2,9.71
2/26/2019 22:22,15.98,176.96,512.55,7.68,23.02,26640.9,24519.8,24299.8,3276.9,10417.3,19.8,-112.05,9.72
2/26/2019 22:22,15.03,176.99,512.67,7.8,21.41,26516.1,24685.4,24457.3,3348.5,9681.5,19.29,-111.9,9.74
2/26/2019 22:22,14.08,177.01,512.8,7.91,19.78,26408.1,24850.5,24614.1,3418.9,8935.4,18.81,-111.75,9.75
2/26/2019 22:23,13.13,177.04,512.94,8.02,18.11,26317.4,25014.3,24769.8,3488.3,8178.6,18.35,-111.6,9.77
2/26/2019 22:23,12.18,177.06,513.08,8.12,16.4,26244.3,25176.3,24923.8,3556.6,7410.7,17.93,-111.44,9.78
2/26/2019 22:23,11.23,177.08,513.23,8.22,14.67,26189.3,25335.8,25075.3,3623.8,6631.2,17.54,-111.29,9.79
2/26/2019 22:23,10.28,177.1,513.39,8.32,12.9,26152.6,25492.3,25223.8,3690,5839.9,17.19,-111.13,9.81
2/26/2019 22:24,9.32,177.13,513.56,8.42,11.11,26134.8,25644.8,25368.4,3755.2,5036.6,16.87,-110.97,9.82
2/26/2019 22:24,8.37,177.15,513.73,8.52,9.29,26135.9,25792.8,25508.4,3819.4,4221.2,16.6,-110.81,9.84
2/26/2019 22:24,7.42,177.17,513.91,8.61,7.45,26156.4,25935.3,25643,3882.6,3393.5,16.37,-110.65,9.85
2/26/2019 22:24,6.47,177.19,514.1,8.7,5.59,26196.3,26071.6,25771.4,3945,2553.6,16.19,-110.48,9.87
2/26/2019 22:25,5.52,177.21,514.3,8.8,3.72,26256,26200.8,25892.7,4006.6,1701.6,16.07,-110.32,9.88
2/26/2019 22:25,4.57,177.23,514.51,8.89,1.82,26335.5,26322.2,26006,4067.3,837.8,15.99,-110.15,9.9
2/26/2019 22:25,3.62,177.25,514.73,8.98,-0.08,26434.8,26434.8,26110.6,4127.3,-37.6,    nan,      nan,   nan
2/26/2019 22:25,2.67,177.27,514.95,9.08,-1.99,26553.9,26537.8,26205.5,4186.6,-924.1,-15.99,-109.82,9.93
2/26/2019 22:26,1.72,177.29,515.18,9.17,-3.91,26692.7,26630.5,26289.9,4245.3,-1821.3,-16.08,-109.65,9.94
2/26/2019 22:26,0.77,177.31,515.42,9.27,-5.83,26851,26712.1,26363.1,4303.4,-2728.4,-16.21,-109.47,9.96
2/26/2019 22:26,-0.18,177.33,515.67,9.37,-7.75,27028.6,26781.8,26424.3,4361,-3644.9,-16.4,-109.3,9.98
2/26/2019 22:26,-1.13,177.35,515.92,9.48,-9.66,27225.2,26838.9,26472.7,4418.1,-4570,-16.65,-109.12,9.99
2/26/2019 22:27,-2.08,177.37,516.18,9.58,-11.57,27440.2,26882.8,26507.7,4474.9,-5502.7,-16.94,-108.95,10.01
2/26/2019 22:27,-3.03,177.38,516.45,9.69,-13.46,27673.2,26912.8,26528.6,4531.2,-6442.3,-17.28,-108.77,10.02
2/26/2019 22:27,-3.98,177.4,516.73,9.81,-15.34,27923.6,26928.6,26535,4587.3,-7387.7,-17.67,-108.59,10.04
2/26/2019 22:27,-4.93,177.42,517.01,9.93,-17.2,28190.7,26929.5,26526.2,4643.1,-8337.8,-18.1,-108.4,10.06
2/26/2019 22:28,-5.88,177.44,517.31,10.05,-19.05,28473.9,26915.3,26502,4698.7,-9291.6,-18.58,-108.22,10.07
2/26/2019 22:28,-6.83,177.46,517.61,10.18,-20.87,28772.4,26885.6,26461.9,4754.1,-10247.9,-19.09,-108.03,10.09
2/26/2019 22:28,-7.77,177.49,517.91,10.32,-22.66,29085.3,26840.1,26405.7,4809.4,-11205.5,-19.64,-107.84,10.11
2/26/2019 22:28,-8.72,177.51,518.23,10.47,-24.43,29411.8,26778.8,26333.3,4864.6,-12163.4,-20.22,-107.64,10.12
2/26/2019 22:29,-9.67,177.53,518.55,10.62,-26.17,29750.9,26701.6,26244.5,4919.7,-13120.2,-20.83,-107.45,10.14
2/26/2019 22:29,-10.62,177.55,518.87,10.78,-27.88,30101.7,26608.5,26139.3,4974.8,-14074.9,-21.47,-107.24,10.16
2/26/2019 22:29,-11.57,177.57,519.21,10.94,-29.55,30463.3,26499.6,26017.8,5029.9,-15026.2,-22.13,-107.04,10.18
2/26/2019 22:29,-12.52,177.59,519.54,11.12,-31.2,30834.7,26375,25880.2,5085,-15973,-22.82,-106.83,10.19
2/26/2019 22:30,-13.47,177.62,519.89,11.3,-32.81,31214.8,26235,25726.5,5140.1,-16914.1,-23.53,-106.61,10.21
2/26/2019 22:30,-14.41,177.64,520.24,11.49,-34.39,31602.7,26079.9,25557.2,5195.2,-17848.6,-24.26,-106.4,10.23
2/26/2019 22:30,-15.36,177.67,520.6,11.69,-35.93,31997.6,25910.1,25372.6,5250.3,-18775.3,-25,-106.17,10.25
2/26/2019 22:30,-16.31,177.69,520.96,11.9,-37.43,32398.3,25726,25173,5305.5,-19693.2,-25.77,-105.94,10.27
2/26/2019 22:31,-17.26,177.72,521.33,12.12,-38.9,32804,25528.1,24958.9,5360.7,-20601.5,-26.54,-105.71,10.29
2/26/2019 22:31,-18.21,177.75,521.7,12.35,-40.34,33213.8,25316.9,24730.8,5415.9,-21499.2,-27.33,-105.47,10.31
2/26/2019 22:31,-19.15,177.78,522.07,12.59,-41.74,33626.9,25092.9,24489.2,5471.1,-22385.6,-28.14,-105.22,10.33
